Customer_ID,Asset_Objective_ID,Total
9879,3," $ 1,603,556.98 "
9880,3," $ 1,268,453.94 "
9881,3," $ 2,910,461.42 "
9882,3," $ 983,032.13 "
9883,3," $ 224,905.64 "
9884,3," $ 2,697,404.11 "
9885,3," $ 985,518.89 "
9886,3," $ 713,442.60 "
9887,3," $ 1,298,164.45 "
9888,3," $ 1,151,583.42 "
9889,3," $ 736,232.14 "
9890,3," $ 915,218.93 "
9891,3," $ 270,204.01 "
9892,3," $ 924,309.20 "
9893,3," $ 2,538,551.62 "
9894,3," $ 858,738.35 "
9895,3," $ 1,179,124.13 "
9896,3," $ 232,841.61 "
9897,3," $ 520,079.16 "
9898,3," $ 724,602.65 "
9899,3," $ 71,640.86 "
9900,3," $ 2,486,964.17 "
9901,3," $ 134,118.86 "
9902,3," $ 1,567,165.39 "
9903,3," $ 2,819,486.12 "
9904,3," $ 1,974,672.65 "
9905,3," $ 2,261,713.33 "
9906,3," $ 3,732,478.96 "
9907,3," $ 2,406,683.14 "
9908,3," $ 1,005,716.09 "
9909,3," $ 4,629,163.78 "
9910,3," $ 4,675,564.86 "
9911,3," $ 3,423,778.96 "
9912,3," $ 1,685,577.82 "
9913,3," $ 2,504,484.96 "
9914,3," $ 1,146,100.92 "
9915,3," $ 3,707,812.23 "
9916,3," $ 1,086,632.35 "
9917,3," $ 3,486,611.04 "
9918,3," $ 268,065.16 "
9919,3," $ 173,532.15 "
9920,3," $ 2,085,291.19 "
9921,3," $ 713,533.08 "
9922,3," $ 1,752,383.79 "
9923,3," $ 2,852,364.22 "
9924,3," $ 2,430,931.37 "
9925,3," $ 1,036,794.84 "
9926,3," $ 239,568.17 "
9927,3," $ 2,179,381.74 "
9928,3," $ 3,494,488.98 "
9929,3," $ 1,506,046.78 "
9930,3," $ 2,357,280.43 "
9931,3," $ 253,853.96 "
9932,3," $ 3,165,170.93 "
9933,3," $ 1,208,301.71 "
9934,3," $ 760,946.59 "
9935,3," $ 1,981,144.39 "
9936,3," $ 2,732,236.88 "
9937,3," $ 3,809,318.29 "
9938,3," $ 3,658,331.66 "
9939,3," $ 1,701,374.31 "
9940,3," $ 2,159,274.00 "
9941,3," $ 1,535,151.20 "
9942,3," $ 1,657,623.05 "
9943,3," $ 1,745,729.11 "
9944,3," $ 2,190,797.86 "
9945,3," $ 4,639,946.69 "
9946,3," $ 3,716,931.63 "
9947,3," $ 2,101,147.78 "
9948,3," $ 3,158,055.39 "
9949,3," $ 1,731,099.43 "
9950,3," $ 4,126,184.15 "
9951,3," $ 622,385.34 "
9952,3," $ 1,715,764.94 "
9953,3," $ 778,043.45 "
9954,3," $ 1,236,015.05 "
9955,3," $ 717,795.94 "
9956,3," $ 3,632,433.67 "
9957,3," $ 698,370.82 "
9958,3," $ 1,619,953.92 "
9959,3," $ 3,658,084.93 "
9960,3," $ 2,833,978.87 "
9961,3," $ 1,880,127.10 "
9962,3," $ 557,712.32 "
9963,3," $ 1,106,812.82 "
9964,3," $ 460,428.88 "
9965,3," $ 2,353,677.11 "
9966,3," $ 334,987.85 "
9967,3," $ 3,070,890.58 "
9968,3," $ 1,429,316.18 "
9969,3," $ 1,163,258.15 "
9970,3," $ 722,947.68 "
9971,3," $ 3,271,381.03 "
9972,3," $ 1,364,190.05 "
9973,3," $ 2,948,292.67 "
9974,3," $ 2,319,224.08 "
9975,3," $ 1,631,065.41 "
9976,3," $ 921,384.98 "
9977,3," $ 2,508,713.69 "
9978,3," $ 3,295,951.78 "
9979,3," $ 657,344.84 "
9980,3," $ 1,087,315.44 "
9981,3," $ 304,243.99 "
9982,3," $ 2,337,880.15 "
9983,3," $ 2,112,505.20 "
9984,3," $ 935,627.85 "
9985,3," $ 435,389.14 "
9986,3," $ 2,544,930.84 "
9987,3," $ 601,198.73 "
9988,3," $ 188,168.01 "
9989,3," $ 2,558,761.92 "
9990,3," $ 143,059.49 "
9991,3," $ 843,990.83 "
9992,3," $ 784,166.29 "
9993,3," $ 1,008,437.32 "
9994,3," $ 2,627,490.81 "
9995,3," $ 1,361,660.60 "
9996,3," $ 2,568,090.10 "
9997,3," $ 2,000,563.46 "
9998,3," $ 1,751,159.59 "
9999,3," $ 2,990,026.49 "
10000,3," $ 3,029,330.30 "
1,4," $ 1,115,144.91 "
2,4," $ 583,893.77 "
3,4," $ 2,371,444.61 "
4,4," $ 4,363,542.14 "
5,4," $ 3,260,135.92 "
6,4," $ 1,609,654.18 "
7,4," $ 4,176,491.90 "
8,4," $ 4,198,395.80 "
9,4," $ 2,381,561.40 "
10,4," $ 2,908,573.82 "
11,4," $ 7,218,634.92 "
12,4," $ 544,657.65 "
13,4," $ 1,029,702.75 "
14,4," $ 4,266,918.99 "
15,4," $ 4,828,385.20 "
16,4," $ 40,769.04 "
17,4," $ 920,130.31 "
18,4," $ 824,304.62 "
19,4," $ 714,863.26 "
20,4," $ 4,854,999.05 "
21,4," $ 4,808,138.65 "
22,4," $ 3,371,163.49 "
23,4," $ 2,054,530.19 "
24,4," $ 458,068.83 "
25,4," $ 972,565.15 "
26,4," $ 202,031.86 "
27,4," $ 626,480.52 "
28,4," $ 1,588,896.40 "
29,4," $ 2,072,552.60 "
30,4," $ 4,081,511.62 "
31,4," $ 3,319,653.64 "
32,4," $ 3,477,283.43 "
33,4," $ 1,420,399.72 "
34,4," $ 2,291,864.64 "
35,4," $ 1,494,970.71 "
36,4," $ 2,031,676.17 "
37,4," $ 423,744.61 "
38,4," $ 1,507,080.43 "
39,4," $ 2,802,744.67 "
40,4," $ 2,094,380.12 "
41,4," $ 1,364,127.02 "
42,4," $ 2,371,804.53 "
43,4," $ 788,561.28 "
44,4," $ 2,516,183.65 "
45,4," $ 1,940,371.89 "
46,4," $ 1,709,762.29 "
47,4," $ 1,957,078.66 "
48,4," $ 764,404.99 "
49,4," $ 2,741,553.36 "
50,4," $ 1,198,912.83 "
51,4," $ 1,829,773.30 "
52,4," $ 942,934.93 "
53,4," $ 1,128,953.40 "
54,4," $ 619,905.10 "
55,4," $ 2,325,793.18 "
56,4," $ 1,444,173.54 "
57,4," $ 1,441,139.36 "
58,4," $ 635,807.20 "
59,4," $ 3,893,005.71 "
60,4," $ 1,056,583.22 "
61,4," $ 546,712.19 "
62,4," $ 580,084.38 "
63,4," $ 1,197,989.94 "
64,4," $ 1,288,690.79 "
65,4," $ 3,129,462.84 "
66,4," $ 2,721,852.43 "
67,4," $ 1,305,944.17 "
68,4," $ 3,036,703.99 "
69,4," $ 3,641,125.74 "
70,4," $ 2,314,100.26 "
71,4," $ 4,213,916.93 "
72,4," $ 914,980.44 "
73,4," $ 366,034.41 "
74,4," $ 2,057,256.86 "
75,4," $ 6,973,549.69 "
76,4," $ 2,978,382.14 "
77,4," $ 2,330,793.50 "
78,4," $ 191,510.09 "
79,4," $ 1,556,232.54 "
80,4," $ 785,715.09 "
81,4," $ 3,226,252.72 "
82,4," $ 5,256,719.77 "
83,4," $ 6,186,471.03 "
84,4," $ 1,113,035.04 "
85,4," $ 6,046,576.22 "
86,4," $ 4,547,860.01 "
87,4," $ 354,676.61 "
88,4," $ 143,390.21 "
89,4," $ 1,698,409.65 "
90,4," $ 933,837.84 "
91,4," $ 1,740,357.47 "
92,4," $ 1,483,187.85 "
93,4," $ 1,736,518.87 "
94,4," $ 503,711.10 "
95,4," $ 834,988.38 "
96,4," $ 552,608.58 "
97,4," $ 1,558,036.27 "
98,4," $ 4,334,766.26 "
99,4," $ 462,479.26 "
100,4," $ 3,266,898.34 "
101,4," $ 1,936,699.32 "
102,4," $ 1,772,351.19 "
103,4," $ 2,815,976.22 "
104,4," $ 321,753.37 "
105,4," $ 1,127,312.99 "
106,4," $ 3,324,335.66 "
107,4," $ 321,041.76 "
108,4," $ 1,752,956.24 "
109,4," $ 2,874,431.66 "
110,4," $ 924,030.90 "
111,4," $ 4,244,310.72 "
112,4," $ 1,621,633.57 "
113,4," $ 2,627,228.45 "
114,4," $ 4,887,767.04 "
115,4," $ 427,914.74 "
116,4," $ 5,365,486.71 "
117,4," $ 3,843,998.50 "
118,4," $ 2,783,551.68 "
119,4," $ 3,740,292.69 "
120,4," $ 5,856,710.50 "
121,4," $ 1,049,300.93 "
122,4," $ 110,092.94 "
123,4," $ 2,100,294.14 "
124,4," $ 4,557,927.50 "
125,4," $ 4,274,918.67 "
126,4," $ 3,613,317.55 "
127,4," $ 761,421.77 "
128,4," $ 812,407.86 "
129,4," $ 1,298,199.14 "
130,4," $ 87,563.22 "
131,4," $ 1,165,058.54 "
132,4," $ 822,447.97 "
133,4," $ 3,599,674.29 "
134,4," $ 1,533,404.70 "
135,4," $ 1,404,547.04 "
136,4," $ 2,118,660.71 "
137,4," $ 4,641,635.48 "
138,4," $ 1,666,481.02 "
139,4," $ 1,398,392.32 "
140,4," $ 1,419,289.66 "
141,4," $ 2,826,108.48 "
142,4," $ 1,244,838.40 "
143,4," $ 1,437,053.49 "
144,4," $ 2,910,540.17 "
145,4," $ 1,058,872.05 "
146,4," $ 539,675.34 "
147,4," $ 3,388,785.75 "
148,4," $ 1,815,245.12 "
149,4," $ 1,797,741.50 "
150,4," $ 3,506,521.82 "
151,4," $ 303,370.70 "
152,4," $ 1,862,652.06 "
153,4," $ 1,899,647.19 "
154,4," $ 1,439,904.96 "
155,4," $ 1,225,706.98 "
156,4," $ 2,880,096.71 "
157,4," $ 3,235,597.00 "
158,4," $ 2,206,480.72 "
159,4," $ 6,156,703.99 "
160,4," $ 5,115,050.55 "
161,4," $ 1,199,617.29 "
162,4," $ 55,775.87 "
163,4," $ 4,558,435.44 "
164,4," $ 6,761,748.61 "
165,4," $ 6,033,223.87 "
166,4," $ 2,506,136.26 "
167,4," $ 2,071,883.22 "
168,4," $ 2,229,164.50 "
169,4," $ 1,381,694.25 "
170,4," $ 4,085,595.90 "
171,4," $ 3,431,768.00 "
172,4," $ 461,915.17 "
173,4," $ 2,447,195.71 "
174,4," $ 977,977.31 "
175,4," $ 1,245,088.54 "
176,4," $ 4,100,089.34 "
177,4," $ 1,498,581.93 "
178,4," $ 3,668,025.25 "
179,4," $ 620,870.02 "
180,4," $ 3,501,378.82 "
181,4," $ 1,400,639.76 "
182,4," $ 1,850,445.04 "
183,4," $ 1,462,368.46 "
184,4," $ 1,430,658.74 "
185,4," $ 1,379,735.39 "
186,4," $ 574,003.46 "
187,4," $ 1,524,257.28 "
188,4," $ 1,839,450.16 "
189,4," $ 686,302.45 "
190,4," $ 3,054,826.11 "
191,4," $ 628,548.96 "
192,4," $ 1,581,467.85 "
193,4," $ 3,275,602.30 "
194,4," $ 1,258,594.65 "
195,4," $ 3,201,062.90 "
196,4," $ 3,370,562.83 "
197,4," $ 2,233,763.75 "
198,4," $ 3,931,497.02 "
199,4," $ 398,864.13 "
200,4," $ 243,396.82 "
201,4," $ 2,463,983.50 "
202,4," $ 5,596,255.64 "
203,4," $ 3,517,418.36 "
204,4," $ 4,640,909.64 "
205,4," $ 411,743.40 "
206,4," $ 6,576,000.54 "
207,4," $ 5,234,641.40 "
208,4," $ 3,701,492.50 "
209,4," $ 2,878,347.89 "
210,4," $ 1,375,577.05 "
211,4," $ 4,618,071.74 "
212,4," $ 7,476,418.31 "
213,4," $ 4,692,221.16 "
214,4," $ 5,673,471.90 "
215,4," $ 3,370,432.17 "
216,4," $ 1,288,112.72 "
217,4," $ 3,165,830.55 "
218,4," $ 1,107,648.26 "
219,4," $ 3,721,395.81 "
220,4," $ 342,802.51 "
221,4," $ 2,632,939.05 "
222,4," $ 2,593,653.00 "
223,4," $ 1,588,928.43 "
224,4," $ 3,523,973.73 "
225,4," $ 1,514,513.52 "
226,4," $ 591,873.24 "
227,4," $ 1,358,802.64 "
228,4," $ 239,717.09 "
229,4," $ 1,143,006.59 "
230,4," $ 1,658,217.13 "
231,4," $ 4,002,576.08 "
232,4," $ 2,633,227.58 "
233,4," $ 6,411,412.80 "
234,4," $ 4,573,248.83 "
235,4," $ 5,971,036.03 "
236,4," $ 6,539,940.58 "
237,4," $ 6,839,164.80 "
238,4," $ 3,033,203.85 "
239,4," $ 2,486,862.89 "
240,4," $ 3,749,852.62 "
241,4," $ 1,247,776.92 "
242,4," $ 7,361,210.94 "
243,4," $ 3,036,766.08 "
244,4," $ 2,009,913.24 "
245,4," $ 5,550,175.99 "
246,4," $ 1,928,262.34 "
247,4," $ 3,071,469.40 "
248,4," $ 2,897,431.18 "
249,4," $ 2,358,464.66 "
250,4," $ 985,750.06 "
251,4," $ 3,227,714.38 "
252,4," $ 2,771,604.20 "
253,4," $ 4,960,378.18 "
254,4," $ 116,736.05 "
255,4," $ 693,222.94 "
256,4," $ 939,450.84 "
257,4," $ 2,077,186.18 "
258,4," $ 1,327,716.75 "
259,4," $ 2,526,432.23 "
260,4," $ 2,562,279.28 "
261,4," $ 764,690.16 "
262,4," $ 4,247,841.06 "
263,4," $ 784,185.58 "
264,4," $ 214,243.33 "
265,4," $ 835,158.48 "
266,4," $ 1,261,439.30 "
267,4," $ 2,771,117.02 "
268,4," $ 1,943,986.72 "
269,4," $ 2,601,892.80 "
270,4," $ 1,530,024.91 "
271,4," $ 3,337,310.81 "
272,4," $ 3,044,145.78 "
273,4," $ 3,101,426.17 "
274,4," $ 988,175.97 "
275,4," $ 3,192,279.58 "
276,4," $ 3,341,069.22 "
277,4," $ 7,286,164.70 "
278,4," $ 262,471.62 "
279,4," $ 3,615,483.46 "
280,4," $ 5,901,891.09 "
281,4," $ 5,638,641.84 "
282,4," $ 5,348,636.47 "
283,4," $ 5,070,922.27 "
284,4," $ 62,799.98 "
285,4," $ 551,480.80 "
286,4," $ 1,711,865.75 "
287,4," $ 3,314,202.65 "
288,4," $ 699,750.60 "
289,4," $ 2,962,122.59 "
290,4," $ 3,788,869.09 "
291,4," $ 1,782,509.25 "
292,4," $ 3,456,705.41 "
293,4," $ 664,501.22 "
294,4," $ 765,673.96 "
295,4," $ 563,753.55 "
296,4," $ 231,090.66 "
297,4," $ 3,616,912.67 "
298,4," $ 399,443.37 "
299,4," $ 1,775,343.40 "
300,4," $ 2,283,140.62 "
301,4," $ 739,967.16 "
302,4," $ 852,171.22 "
303,4," $ 2,625,517.91 "
304,4," $ 2,137,253.51 "
305,4," $ 1,710,574.16 "
306,4," $ 1,101,661.39 "
307,4," $ 510,585.00 "
308,4," $ 5,062,516.99 "
309,4," $ 985,931.48 "
310,4," $ 4,902,922.75 "
311,4," $ 6,895,994.98 "
312,4," $ 1,336,915.76 "
313,4," $ 4,828,837.48 "
314,4," $ 4,337,992.34 "
315,4," $ 3,055,658.86 "
316,4," $ 3,522,203.94 "
317,4," $ 3,257,676.86 "
318,4," $ 3,020,931.01 "
319,4," $ 4,077,101.81 "
320,4," $ 684,240.34 "
321,4," $ 4,641,998.40 "
322,4," $ 3,149,030.56 "
323,4," $ 3,724,063.95 "
324,4," $ 533,773.84 "
325,4," $ 988,231.30 "
326,4," $ 1,592,033.41 "
327,4," $ 3,709,816.28 "
328,4," $ 1,011,730.10 "
329,4," $ 1,652,795.04 "
330,4," $ 4,036,510.23 "
331,4," $ 3,437,002.86 "
332,4," $ 2,090,961.18 "
333,4," $ 1,855,685.52 "
334,4," $ 1,495,895.44 "
335,4," $ 2,931,278.69 "
336,4," $ 721,764.99 "
337,4," $ 1,864,154.66 "
338,4," $ 992,893.41 "
339,4," $ 1,462,012.66 "
340,4," $ 1,575,978.77 "
341,4," $ 2,765,629.62 "
342,4," $ 4,133,450.26 "
343,4," $ 1,522,780.48 "
344,4," $ 1,085,121.02 "
345,4," $ 1,957,730.11 "
346,4," $ 3,540,284.97 "
347,4," $ 2,794,428.75 "
348,4," $ 1,553,929.98 "
349,4," $ 3,951,313.52 "
350,4," $ 739,771.34 "
351,4," $ 4,599,532.64 "
352,4," $ 4,038,032.79 "
353,4," $ 2,184,711.36 "
354,4," $ 1,191,029.42 "
355,4," $ 4,190,265.46 "
356,4," $ 1,439,424.48 "
357,4," $ 3,622,796.24 "
358,4," $ 2,082,588.77 "
359,4," $ 5,309,391.98 "
360,4," $ 1,439,689.06 "
361,4," $ 3,993,875.31 "
362,4," $ 5,389,061.93 "
363,4," $ 5,588,343.82 "
364,4," $ 23,186.18 "
365,4," $ 4,899,163.78 "
366,4," $ 1,716,006.24 "
367,4," $ 2,038,092.37 "
368,4," $ 3,094,382.30 "
369,4," $ 1,375,810.59 "
370,4," $ 641,492.18 "
371,4," $ 1,058,445.27 "
372,4," $ 1,926,634.32 "
373,4," $ 706,798.35 "
374,4," $ 3,977,328.58 "
375,4," $ 764,754.68 "
376,4," $ 3,415,600.66 "
377,4," $ 3,208,518.98 "
378,4," $ 1,177,126.29 "
379,4," $ 3,775,541.95 "
380,4," $ 2,008,354.61 "
381,4," $ 927,542.55 "
382,4," $ 3,573,845.96 "
383,4," $ 1,642,950.50 "
384,4," $ 3,148,743.94 "
385,4," $ 1,119,865.84 "
386,4," $ 217,550.86 "
387,4," $ 4,519,912.05 "
388,4," $ 135,370.56 "
389,4," $ 863,702.61 "
390,4," $ 1,818,616.55 "
391,4," $ 4,416,004.94 "
392,4," $ 1,436,220.68 "
393,4," $ 1,157,650.04 "
394,4," $ 787,078.66 "
395,4," $ 642,288.40 "
396,4," $ 447,153.41 "
397,4," $ 3,486,391.33 "
398,4," $ 448,141.41 "
399,4," $ 1,002,598.48 "
400,4," $ 1,157,509.52 "
401,4," $ 1,674,874.66 "
402,4," $ 892,882.43 "
403,4," $ 2,837,347.34 "
404,4," $ 346,832.93 "
405,4," $ 4,134,799.55 "
406,4," $ 2,836,709.99 "
407,4," $ 341,839.47 "
408,4," $ 43,492.80 "
409,4," $ 570,045.84 "
410,4," $ 1,119,530.51 "
411,4," $ 3,187,682.41 "
412,4," $ 3,488,461.52 "
413,4," $ 697,760.13 "
414,4," $ 997,361.54 "
415,4," $ 1,208,022.57 "
416,4," $ 1,357,776.78 "
417,4," $ 4,666,631.42 "
418,4," $ 3,591,761.10 "
419,4," $ 3,562,771.93 "
420,4," $ 4,092,369.22 "
421,4," $ 3,827,795.09 "
422,4," $ 4,582,745.86 "
423,4," $ 921,142.31 "
424,4," $ 3,698,726.72 "
425,4," $ 834,811.33 "
426,4," $ 857,048.03 "
427,4," $ 3,957,232.03 "
428,4," $ 350,239.97 "
429,4," $ 5,662,940.03 "
430,4," $ 4,774,139.88 "
431,4," $ 4,266,195.15 "
432,4," $ 5,141,567.06 "
433,4," $ 5,462,654.00 "
434,4," $ 3,227,222.61 "
435,4," $ 2,379,050.67 "
436,4," $ 1,905,374.64 "
437,4," $ 6,203,210.46 "
438,4," $ 459,690.94 "
439,4," $ 1,907,472.15 "
440,4," $ 3,505,960.22 "
441,4," $ 218,093.24 "
442,4," $ 1,958,844.83 "
443,4," $ 3,021,258.24 "
444,4," $ 1,429,274.91 "
445,4," $ 1,576,672.91 "
446,4," $ 3,573,713.15 "
447,4," $ 1,178,831.89 "
448,4," $ 1,710,442.41 "
449,4," $ 768,914.02 "
450,4," $ 236,782.62 "
451,4," $ 431,517.63 "
452,4," $ 3,574,321.92 "
453,4," $ 272,074.61 "
454,4," $ 1,186,379.25 "
455,4," $ 1,846,850.10 "
456,4," $ 1,681,670.43 "
457,4," $ 4,525,498.10 "
458,4," $ 685,414.55 "
459,4," $ 3,077,042.59 "
460,4," $ 2,959,430.29 "
461,4," $ 3,435,625.91 "
462,4," $ 20,955.58 "
463,4," $ 3,550,988.48 "
464,4," $ 3,769,054.85 "
465,4," $ 904,803.49 "
466,4," $ 5,055,143.56 "
467,4," $ 7,116,192.35 "
468,4," $ 5,128,621.80 "
469,4," $ 1,152,357.65 "
470,4," $ 655,135.60 "
471,4," $ 3,692,584.27 "
472,4," $ 3,389,352.60 "
473,4," $ 2,870,066.16 "
474,4," $ 408,999.80 "
475,4," $ 949,266.24 "
476,4," $ 3,568,609.32 "
477,4," $ 2,930,544.12 "
478,4," $ 537,730.25 "
479,4," $ 60,505.95 "
480,4," $ 4,265,442.85 "
481,4," $ 1,385,631.31 "
482,4," $ 2,133,735.55 "
483,4," $ 2,998,060.42 "
484,4," $ 4,101,590.27 "
485,4," $ 321,301.84 "
486,4," $ 4,434,696.61 "
487,4," $ 235,273.96 "
488,4," $ 4,090,366.43 "
489,4," $ 525,486.62 "
490,4," $ 3,111,675.37 "
491,4," $ 571,846.86 "
492,4," $ 1,826,561.41 "
493,4," $ 2,157,382.16 "
494,4," $ 2,737,404.13 "
495,4," $ 7,470,794.07 "
496,4," $ 3,901,169.38 "
497,4," $ 2,532,056.16 "
498,4," $ 4,451,756.03 "
499,4," $ 4,951,813.65 "
500,4," $ 2,184,988.67 "
501,4," $ 1,518,758.84 "
502,4," $ 4,823,010.32 "
503,4," $ 429,263.33 "
504,4," $ 1,856,392.01 "
505,4," $ 3,270,840.77 "
506,4," $ 1,849,431.79 "
507,4," $ 6,149,918.36 "
508,4," $ 7,151,030.27 "
509,4," $ 5,761,602.66 "
510,4," $ 3,191,039.65 "
511,4," $ 1,125,818.55 "
512,4," $ 2,932,893.10 "
513,4," $ 5,333,968.97 "
514,4," $ 3,022,336.93 "
515,4," $ 1,938,114.55 "
516,4," $ 2,985,103.56 "
517,4," $ 3,571,274.68 "
518,4," $ 745,083.46 "
519,4," $ 3,307,478.55 "
520,4," $ 4,683,050.11 "
521,4," $ 1,763,843.83 "
522,4," $ 495,552.35 "
523,4," $ 3,705,335.34 "
524,4," $ 327,172.81 "
525,4," $ 768,951.71 "
526,4," $ 3,522,041.20 "
527,4," $ 1,664,959.71 "
528,4," $ 1,279,506.01 "
529,4," $ 624,969.07 "
530,4," $ 539,292.78 "
531,4," $ 1,685,870.32 "
532,4," $ 914,826.74 "
533,4," $ 2,244,624.10 "
534,4," $ 206,474.11 "
535,4," $ 3,788,817.08 "
536,4," $ 849,955.39 "
537,4," $ 3,463,750.78 "
538,4," $ 1,911,344.20 "
539,4," $ 1,774,232.18 "
540,4," $ 4,664,586.70 "
541,4," $ 4,190,775.45 "
542,4," $ 3,702,686.21 "
543,4," $ 709,318.90 "
544,4," $ 5,889,703.25 "
545,4," $ 559,888.99 "
546,4," $ 7,290,185.01 "
547,4," $ 2,532,016.84 "
548,4," $ 7,029,675.99 "
549,4," $ 3,473,295.70 "
550,4," $ 1,083,082.67 "
551,4," $ 1,518,085.17 "
552,4," $ 1,062,319.56 "
553,4," $ 3,587,330.82 "
554,4," $ 974,799.07 "
555,4," $ 3,026,503.58 "
556,4," $ 954,731.02 "
557,4," $ 1,861,781.38 "
558,4," $ 1,049,186.11 "
559,4," $ 354,963.02 "
560,4," $ 1,555,560.66 "
561,4," $ 1,835,068.35 "
562,4," $ 1,478,433.72 "
563,4," $ 1,716,110.03 "
564,4," $ 174,257.82 "
565,4," $ 677,035.51 "
566,4," $ 1,202,214.21 "
567,4," $ 844,656.51 "
568,4," $ 354,444.90 "
569,4," $ 28,412.47 "
570,4," $ 3,864,837.85 "
571,4," $ 4,066,407.49 "
572,4," $ 323,029.82 "
573,4," $ 3,292,863.35 "
574,4," $ 3,469,909.25 "
575,4," $ 6,029,048.06 "
576,4," $ 642,665.09 "
577,4," $ 243,919.60 "
578,4," $ 1,900,747.93 "
579,4," $ 601,671.28 "
580,4," $ 2,779,216.13 "
581,4," $ 2,581,827.96 "
582,4," $ 62,843.04 "
583,4," $ 4,920,133.80 "
584,4," $ 2,442,503.23 "
585,4," $ 599,683.22 "
586,4," $ 1,707,684.08 "
587,4," $ 3,440,618.69 "
588,4," $ 588,274.75 "
589,4," $ 1,009,543.64 "
590,4," $ 1,255,254.62 "
591,4," $ 3,517,474.52 "
592,4," $ 324,605.22 "
593,4," $ 3,057,375.86 "
594,4," $ 2,669,227.89 "
595,4," $ 1,548,210.77 "
596,4," $ 953,690.61 "
597,4," $ 2,753,896.70 "
598,4," $ 3,016,346.53 "
599,4," $ 388,366.99 "
600,4," $ 1,501,549.67 "
601,4," $ 1,917,512.90 "
602,4," $ 2,767,482.06 "
603,4," $ 4,086,295.20 "
604,4," $ 1,112,177.66 "
605,4," $ 1,002,736.80 "
606,4," $ 13,381.52 "
607,4," $ 1,162,845.22 "
608,4," $ 260,813.03 "
609,4," $ 3,436,745.89 "
610,4," $ 128,867.48 "
611,4," $ 4,576,514.34 "
612,4," $ 5,501,211.21 "
613,4," $ 4,356,427.80 "
614,4," $ 4,126,865.18 "
615,4," $ 4,411,031.79 "
616,4," $ 4,533,475.44 "
617,4," $ 782,190.49 "
618,4," $ 2,034,732.21 "
619,4," $ 1,691,671.49 "
620,4," $ 2,421,743.38 "
621,4," $ 1,092,645.22 "
622,4," $ 800,765.26 "
623,4," $ 1,214,394.27 "
624,4," $ 1,850,139.82 "
625,4," $ 929,326.74 "
626,4," $ 899,578.37 "
627,4," $ 144,694.62 "
628,4," $ 345,494.82 "
629,4," $ 862,585.03 "
630,4," $ 4,500,132.75 "
631,4," $ 457,756.42 "
632,4," $ 2,028,873.39 "
633,4," $ 2,108,013.15 "
634,4," $ 3,588,365.29 "
635,4," $ 2,201,743.44 "
636,4," $ 1,631,632.39 "
637,4," $ 3,296,245.68 "
638,4," $ 1,733,264.68 "
639,4," $ 434,385.74 "
640,4," $ 1,626,815.17 "
641,4," $ 6,183,979.78 "
642,4," $ 5,793,590.65 "
643,4," $ 5,193,008.87 "
644,4," $ 3,894,543.12 "
645,4," $ 1,647,977.01 "
646,4," $ 5,475,279.26 "
647,4," $ 4,152,455.42 "
648,4," $ 1,760,542.62 "
649,4," $ 1,140,617.09 "
650,4," $ 5,605,139.40 "
651,4," $ 625,551.01 "
652,4," $ 101,930.19 "
653,4," $ 1,869,678.30 "
654,4," $ 1,160,869.22 "
655,4," $ 1,607,427.24 "
656,4," $ 1,715,052.14 "
657,4," $ 3,525,901.89 "
658,4," $ 2,056,831.55 "
659,4," $ 4,696,252.45 "
660,4," $ 439,710.75 "
661,4," $ 1,410,678.26 "
662,4," $ 3,598,640.86 "
663,4," $ 253,597.59 "
664,4," $ 2,675,626.64 "
665,4," $ 2,906,263.15 "
666,4," $ 962,527.07 "
667,4," $ 2,697,200.06 "
668,4," $ 2,679,667.74 "
669,4," $ 1,293,129.40 "
670,4," $ 3,924,294.66 "
671,4," $ 886,432.93 "
672,4," $ 262,860.25 "
673,4," $ 4,169,944.90 "
674,4," $ 3,028,363.94 "
675,4," $ 7,446,557.66 "
676,4," $ 803,192.83 "
677,4," $ 3,029,484.43 "
678,4," $ 6,701,221.61 "
679,4," $ 5,472,916.30 "
680,4," $ 1,968,285.01 "
681,4," $ 6,342,091.14 "
682,4," $ 3,257,063.60 "
683,4," $ 1,195,531.83 "
684,4," $ 1,291,917.12 "
685,4," $ 7,238,461.65 "
686,4," $ 4,138,818.28 "
687,4," $ 2,003.41 "
688,4," $ 951,061.86 "
689,4," $ 337,576.10 "
690,4," $ 1,032,665.50 "
691,4," $ 3,033,450.95 "
692,4," $ 4,073,069.64 "
693,4," $ 3,228,606.78 "
694,4," $ 130,419.54 "
695,4," $ 660,362.56 "
696,4," $ 3,410,466.59 "
697,4," $ 1,509,821.04 "
698,4," $ 932,965.36 "
699,4," $ 1,525,970.53 "
700,4," $ 2,574,334.88 "
701,4," $ 2,107,858.52 "
702,4," $ 3,041,588.66 "
703,4," $ 3,800,109.58 "
704,4," $ 1,394,823.66 "
705,4," $ 10,960.77 "
706,4," $ 2,113,341.52 "
707,4," $ 1,362,371.40 "
708,4," $ 291,559.32 "
709,4," $ 3,929,855.90 "
710,4," $ 3,376,364.94 "
711,4," $ 1,441,104.54 "
712,4," $ 572,146.02 "
713,4," $ 3,676,061.79 "
714,4," $ 1,127,361.08 "
715,4," $ 4,313,284.19 "
716,4," $ 4,880,110.06 "
717,4," $ 1,048,176.48 "
718,4," $ 7,443,420.94 "
